sport,game_id,date_utc,status,league_id,league,season,home_team_id,home_team,away_team_id,away_team,home_score,away_score
baseball,155216,2024-08-28T16:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,6,Chicago Cubs,10,14
baseball,155218,2024-08-28T17:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,16,Kansas City Royals,7,5
baseball,155219,2024-08-28T20:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,15,Houston Astros,0,10
baseball,155220,2024-08-28T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,34,Tampa Bay Rays,6,2
baseball,155211,2024-08-28T21:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,35,Texas Rangers,1,3
baseball,155221,2024-08-28T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,26,Oakland Athletics,6,9
baseball,155222,2024-08-28T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,17,Los Angeles Angels,3,2
baseball,155223,2024-08-28T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,25,New York Yankees,5,2
baseball,155224,2024-08-28T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,36,Toronto Blue Jays,3,0
baseball,155225,2024-08-28T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,3,Atlanta Braves,1,5
baseball,155226,2024-08-28T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,30,San Diego Padres,4,3
baseball,155227,2024-08-29T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,35,Texas Rangers,3,4
baseball,155228,2024-08-29T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,31,San Francisco Giants,5,3
baseball,155229,2024-08-29T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,19,Miami Marlins,8,2
baseball,155217,2024-08-29T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,24,New York Mets,8,5
baseball,155230,2024-08-29T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,4,Baltimore Orioles,6,4
baseball,155231,2024-08-29T17:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,17,Los Angeles Angels,0,3
baseball,155232,2024-08-29T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,35,Texas Rangers,1,2
baseball,155233,2024-08-29T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,31,San Francisco Giants,6,0
baseball,155234,2024-08-29T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,30,San Diego Padres,4,1
baseball,155235,2024-08-29T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,19,Miami Marlins,8,12
baseball,155236,2024-08-29T19:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,24,New York Mets,2,3
baseball,155238,2024-08-29T21:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,26,Oakland Athletics,10,9
baseball,155239,2024-08-29T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,3,Atlanta Braves,5,4
baseball,155240,2024-08-29T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,36,Toronto Blue Jays,0,2
baseball,155237,2024-08-30T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,16,Kansas City Royals,6,3
baseball,155241,2024-08-30T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,4,Baltimore Orioles,6,3
baseball,153413,2024-08-30T16:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,20,Milwaukee Brewers,4,5
baseball,155245,2024-08-30T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,20,Milwaukee Brewers,0,14
baseball,155246,2024-08-30T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,5,Boston Red Sox,5,7
baseball,155247,2024-08-30T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,3,Atlanta Braves,2,7
baseball,155248,2024-08-30T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,6,Chicago Cubs,6,7
baseball,155249,2024-08-30T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,30,San Diego Padres,5,13
baseball,155250,2024-08-30T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,33,St.Louis Cardinals,6,3
baseball,155243,2024-08-30T23:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,28,Pittsburgh Pirates,10,8
baseball,155251,2024-08-31T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,26,Oakland Athletics,2,9
baseball,155244,2024-08-31T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,16,Kansas City Royals,3,2
baseball,155252,2024-08-31T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,24,New York Mets,1,5
baseball,155253,2024-08-31T00:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,36,Toronto Blue Jays,2,0
baseball,155254,2024-08-31T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,4,Baltimore Orioles,3,5
baseball,155255,2024-08-31T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,32,Seattle Mariners,5,9
baseball,155242,2024-08-31T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,9,10
baseball,155256,2024-08-31T02:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,19,Miami Marlins,3,1
baseball,155257,2024-08-31T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,33,St.Louis Cardinals,5,6
baseball,155261,2024-08-31T20:05:00Z,FT,1,MLB,2024,37,Washington Nationals,6,Chicago Cubs,3,5
baseball,155262,2024-08-31T20:10:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,30,San Diego Padres,11,4
baseball,155259,2024-08-31T22:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,28,Pittsburgh Pirates,0,3
baseball,155263,2024-08-31T22:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,5,Boston Red Sox,2,1
baseball,155264,2024-08-31T23:05:00Z,FT,1,MLB,2024,35,Texas Rangers,26,Oakland Athletics,3,2
baseball,155258,2024-08-31T23:10:00Z,FT,1,MLB,2024,15,Houston Astros,16,Kansas City Royals,5,2
baseball,155265,2024-08-31T23:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,24,New York Mets,3,5
baseball,155266,2024-08-31T23:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,36,Toronto Blue Jays,0,15
baseball,155267,2024-08-31T23:15:00Z,FT,1,MLB,2024,8,Cincinnati Reds,20,Milwaukee Brewers,4,5
baseball,155268,2024-08-31T23:15:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,3,Atlanta Braves,3,0
baseball,155260,2024-09-01T00:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,6,8
baseball,156940,2024-09-01T00:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,4,Baltimore Orioles,7,5
baseball,156941,2024-09-01T01:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,19,Miami Marlins,3,4
baseball,156942,2024-09-01T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,32,Seattle Mariners,5,4
baseball,156943,2024-09-01T16:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,20,Milwaukee Brewers,4,3
baseball,156944,2024-09-01T17:35:00Z,FT,1,MLB,2024,25,New York Yankees,33,St.Louis Cardinals,7,14
baseball,156946,2024-09-01T17:35:00Z,FT,1,MLB,2024,37,Washington Nationals,6,Chicago Cubs,1,14
baseball,156947,2024-09-01T17:40:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,30,San Diego Padres,3,4
baseball,156948,2024-09-01T17:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,5,Boston Red Sox,4,1
baseball,156953,2024-09-01T17:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,28,Pittsburgh Pirates,6,1
baseball,156949,2024-09-01T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,24,New York Mets,0,2
baseball,156950,2024-09-01T18:10:00Z,FT,1,MLB,2024,15,Houston Astros,16,Kansas City Royals,7,2
baseball,156951,2024-09-01T18:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,36,Toronto Blue Jays,4,3
baseball,156952,2024-09-01T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,26,Oakland Athletics,6,4
baseball,156954,2024-09-01T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,4,Baltimore Orioles,1,6
baseball,156955,2024-09-01T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,19,Miami Marlins,5,7
baseball,156956,2024-09-01T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,32,Seattle Mariners,3,2
baseball,156957,2024-09-01T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,14,3
baseball,156945,2024-09-01T23:10:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,3,Atlanta Braves,3,2
baseball,156959,2024-09-02T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,9,3
baseball,156958,2024-09-02T19:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,7,Chicago White Sox,13,3
baseball,156960,2024-09-02T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,6,11
baseball,156961,2024-09-02T20:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,15,Houston Astros,5,3
baseball,156962,2024-09-02T20:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,2,4
baseball,156963,2024-09-02T22:40:00Z,FT,1,MLB,2024,30,San Diego Padres,12,Detroit Tigers,3,0
baseball,156964,2024-09-02T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,4,5
baseball,156965,2024-09-02T23:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,32,Seattle Mariners,5,4
baseball,156966,2024-09-02T23:10:00Z,FT,1,MLB,2024,24,New York Mets,5,Boston Red Sox,4,1
baseball,156967,2024-09-02T23:40:00Z,FT,1,MLB,2024,6,Chicago Cubs,28,Pittsburgh Pirates,3,5
baseball,156968,2024-09-03T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,25,New York Yankees,4,8
baseball,156969,2024-09-03T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,7,Chicago White Sox,9,0
baseball,156970,2024-09-03T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,37,Washington Nationals,2,6
baseball,156971,2024-09-03T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,2,1
baseball,156972,2024-09-03T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,27,Philadelphia Phillies,9,10
baseball,156973,2024-09-03T23:10:00Z,FT,1,MLB,2024,24,New York Mets,5,Boston Red Sox,7,2
baseball,156974,2024-09-03T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,10,Colorado Rockies,3,0
baseball,156975,2024-09-03T23:40:00Z,FT,1,MLB,2024,6,Chicago Cubs,28,Pittsburgh Pirates,0,5
baseball,156976,2024-09-03T23:40:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,1,7
baseball,156977,2024-09-03T23:40:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,4,7
baseball,156979,2024-09-04T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,25,New York Yankees,7,4
baseball,156980,2024-09-04T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,18,Los Angeles Dodgers,2,6
baseball,156981,2024-09-04T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,32,Seattle Mariners,3,2
baseball,156982,2024-09-04T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,2,Arizona Diamondbacks,7,8
baseball,156983,2024-09-04T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,27,Philadelphia Phillies,2,4
baseball,156984,2024-09-04T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,7,Chicago White Sox,1,8
baseball,156985,2024-09-04T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,15,Houston Astros,12,5
baseball,156986,2024-09-04T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,37,Washington Nationals,4,3
baseball,156987,2024-09-04T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,9,4
baseball,156988,2024-09-04T23:10:00Z,FT,1,MLB,2024,24,New York Mets,5,Boston Red Sox,8,3
baseball,156989,2024-09-04T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,10,Colorado Rockies,5,2
baseball,156990,2024-09-04T23:40:00Z,FT,1,MLB,2024,6,Chicago Cubs,28,Pittsburgh Pirates,12,0
baseball,156991,2024-09-04T23:40:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,4,1
baseball,156992,2024-09-04T23:40:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,2,3
baseball,156993,2024-09-05T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,25,New York Yankees,10,6
baseball,156994,2024-09-05T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,18,Los Angeles Dodgers,10,1
baseball,156995,2024-09-05T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,32,Seattle Mariners,3,16
baseball,156996,2024-09-05T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,12,Detroit Tigers,6,5
baseball,156997,2024-09-05T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,2,Arizona Diamondbacks,4,6
baseball,156998,2024-09-05T17:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,15,Houston Astros,1,0
baseball,156999,2024-09-05T17:10:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,3,4
baseball,157000,2024-09-05T19:37:00Z,FT,1,MLB,2024,26,Oakland Athletics,32,Seattle Mariners,4,6
baseball,157001,2024-09-05T19:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,2,Arizona Diamondbacks,3,2
baseball,157002,2024-09-05T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,2,5
baseball,157003,2024-09-05T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,37,Washington Nationals,9,4
baseball,157004,2024-09-05T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,10,Colorado Rockies,1,3
baseball,157005,2024-09-06T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,17,Los Angeles Angels,3,1
baseball,157006,2024-09-06T00:40:00Z,FT,1,MLB,2024,30,San Diego Padres,12,Detroit Tigers,3,4
baseball,157007,2024-09-06T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,25,New York Yankees,0,3
baseball,159789,2024-09-06T22:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,10,Colorado Rockies,2,3
baseball,157009,2024-09-06T23:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,34,Tampa Bay Rays,2,0
baseball,157010,2024-09-06T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,7,Chicago White Sox,3,1
baseball,157011,2024-09-06T23:10:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,2,16
baseball,157012,2024-09-06T23:10:00Z,FT,1,MLB,2024,24,New York Mets,8,Cincinnati Reds,6,4
baseball,157013,2024-09-06T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,36,Toronto Blue Jays,3,1
baseball,159786,2024-09-07T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,17,Los Angeles Angels,1,5
baseball,159787,2024-09-07T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,2,Arizona Diamondbacks,8,0
baseball,159788,2024-09-07T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,22,Minnesota Twins,5,0
baseball,159790,2024-09-07T00:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,32,Seattle Mariners,1,6
baseball,159791,2024-09-07T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,12,Detroit Tigers,7,6
baseball,159792,2024-09-07T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,31,San Francisco Giants,5,1
baseball,159793,2024-09-07T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,9,Cleveland Guardians,1,3
baseball,157008,2024-09-07T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,37,Washington Nationals,3,5
baseball,159794,2024-09-07T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,25,New York Yankees,0,2
baseball,159795,2024-09-07T20:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,34,Tampa Bay Rays,1,7
baseball,159796,2024-09-07T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,12,Detroit Tigers,1,2
baseball,159797,2024-09-07T20:10:00Z,FT,1,MLB,2024,15,Houston Astros,2,Arizona Diamondbacks,11,5
baseball,159798,2024-09-07T20:10:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,9,5
baseball,159799,2024-09-07T20:10:00Z,FT,1,MLB,2024,24,New York Mets,8,Cincinnati Reds,4,0
baseball,159800,2024-09-07T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,37,Washington Nationals,6,8
baseball,159805,2024-09-07T23:05:00Z,FT,1,MLB,2024,35,Texas Rangers,17,Los Angeles Angels,6,4
baseball,159802,2024-09-07T23:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,10,Colorado Rockies,5,2
baseball,159801,2024-09-07T23:15:00Z,FT,1,MLB,2024,16,Kansas City Royals,22,Minnesota Twins,4,2
baseball,159803,2024-09-07T23:15:00Z,FT,1,MLB,2024,5,Boston Red Sox,7,Chicago White Sox,7,5
baseball,159804,2024-09-07T23:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,32,Seattle Mariners,2,0
baseball,159806,2024-09-07T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,36,Toronto Blue Jays,5,9
baseball,159821,2024-09-08T00:40:00Z,FT,1,MLB,2024,30,San Diego Padres,31,San Francisco Giants,3,6
baseball,159822,2024-09-08T01:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,9,Cleveland Guardians,7,2
baseball,159824,2024-09-08T16:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,34,Tampa Bay Rays,0,2
baseball,159823,2024-09-08T17:35:00Z,FT,1,MLB,2024,3,Atlanta Braves,36,Toronto Blue Jays,4,3
baseball,159825,2024-09-08T17:35:00Z,FT,1,MLB,2024,5,Boston Red Sox,7,Chicago White Sox,2,7
baseball,159826,2024-09-08T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,37,Washington Nationals,7,3
baseball,159827,2024-09-08T17:40:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,10,1
baseball,159828,2024-09-08T17:40:00Z,FT,1,MLB,2024,24,New York Mets,8,Cincinnati Reds,1,3
baseball,159830,2024-09-08T18:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,22,Minnesota Twins,2,0
baseball,159831,2024-09-08T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,10,Colorado Rockies,1,4
baseball,159832,2024-09-08T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,32,Seattle Mariners,4,10
baseball,159833,2024-09-08T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,25,New York Yankees,2,1
baseball,159834,2024-09-08T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,17,Los Angeles Angels,7,4
baseball,159835,2024-09-08T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,12,Detroit Tigers,1,9
baseball,159836,2024-09-08T20:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,9,Cleveland Guardians,4,0
baseball,159837,2024-09-08T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,31,San Francisco Giants,6,7
baseball,159829,2024-09-08T23:10:00Z,FT,1,MLB,2024,15,Houston Astros,2,Arizona Diamondbacks,6,12
baseball,154745,2024-09-09T22:40:00Z,FT,1,MLB,2024,3,Atlanta Braves,8,Cincinnati Reds,0,1
baseball,159838,2024-09-09T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,19,Miami Marlins,3,2
baseball,159839,2024-09-09T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,34,Tampa Bay Rays,2,1
baseball,159840,2024-09-09T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,16,Kansas City Royals,10,4
baseball,159841,2024-09-09T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,24,New York Mets,2,3
baseball,159842,2024-09-09T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,4,Baltimore Orioles,12,3
baseball,159843,2024-09-09T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,3,5
baseball,159844,2024-09-09T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,17,Los Angeles Angels,2,6
baseball,159845,2024-09-10T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,6,Chicago Cubs,4,10
baseball,159846,2024-09-10T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,19,Miami Marlins,6,4
baseball,159847,2024-09-10T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,34,Tampa Bay Rays,9,4
baseball,159848,2024-09-10T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,10,Colorado Rockies,11,0
baseball,159849,2024-09-10T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,3,Atlanta Braves,0,12
baseball,159850,2024-09-10T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,16,Kansas City Royals,0,5
baseball,159851,2024-09-10T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,24,New York Mets,6,2
baseball,159852,2024-09-10T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,4,Baltimore Orioles,3,5
baseball,159853,2024-09-10T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,0,5
baseball,159854,2024-09-10T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,17,Los Angeles Angels,10,5
baseball,159855,2024-09-10T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,0,3
baseball,159903,2024-09-11T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,26,Oakland Athletics,3,4
baseball,159904,2024-09-11T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,35,Texas Rangers,6,0
baseball,159905,2024-09-11T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,30,San Diego Padres,3,7
baseball,159906,2024-09-11T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,20,Milwaukee Brewers,2,3
baseball,159907,2024-09-11T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,6,Chicago Cubs,3,6
baseball,159908,2024-09-11T16:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,19,Miami Marlins,3,1
baseball,159909,2024-09-11T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,4,6
baseball,159910,2024-09-11T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,24,New York Mets,2,6
baseball,159911,2024-09-11T19:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,35,Texas Rangers,14,4
baseball,159912,2024-09-11T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,10,Colorado Rockies,7,4
baseball,159913,2024-09-11T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,34,Tampa Bay Rays,3,2
baseball,159914,2024-09-11T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,3,Atlanta Braves,5,1
baseball,159915,2024-09-11T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,16,Kansas City Royals,4,3
baseball,159916,2024-09-11T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,4,Baltimore Orioles,5,3
baseball,159917,2024-09-11T23:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,17,Los Angeles Angels,6,4
baseball,159918,2024-09-11T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,2,1
baseball,159946,2024-09-12T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,26,Oakland Athletics,4,5
baseball,159947,2024-09-12T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,30,San Diego Padres,5,2
baseball,159948,2024-09-12T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,20,Milwaukee Brewers,13,2
baseball,159949,2024-09-12T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,6,Chicago Cubs,10,8
baseball,159950,2024-09-12T17:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,10,Colorado Rockies,2,4
baseball,159951,2024-09-12T17:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,6,1
baseball,159952,2024-09-12T18:10:00Z,FT,1,MLB,2024,15,Houston Astros,26,Oakland Athletics,6,3
baseball,159954,2024-09-12T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,19,Miami Marlins,3,6
baseball,159953,2024-09-12T23:15:00Z,FT,1,MLB,2024,9,Cleveland Guardians,34,Tampa Bay Rays,2,5
baseball,159955,2024-09-12T23:15:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,2,1
baseball,159956,2024-09-13T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,35,Texas Rangers,4,5
baseball,159957,2024-09-13T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,20,Milwaukee Brewers,0,3
baseball,159958,2024-09-13T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,4,Baltimore Orioles,1,0
baseball,159959,2024-09-13T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,24,New York Mets,3,11
baseball,159960,2024-09-13T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,16,Kansas City Royals,3,8
baseball,159961,2024-09-13T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,19,Miami Marlins,4,1
baseball,159962,2024-09-13T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,5,4
baseball,159963,2024-09-13T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,33,St.Louis Cardinals,4,3
baseball,159964,2024-09-13T23:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,34,Tampa Bay Rays,1,3
baseball,159965,2024-09-13T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,18,Los Angeles Dodgers,6,2
baseball,159966,2024-09-13T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,26,Oakland Athletics,0,2
baseball,160434,2024-09-14T00:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,8,Cincinnati Reds,4,8
baseball,160435,2024-09-14T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,6,Chicago Cubs,9,5
baseball,160436,2024-09-14T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,15,Houston Astros,3,5
baseball,160437,2024-09-14T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,20,Milwaukee Brewers,1,2
baseball,160438,2024-09-14T02:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,35,Texas Rangers,5,4
baseball,160439,2024-09-14T02:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,30,San Diego Padres,0,5
baseball,160440,2024-09-14T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,1,7
